ID,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
138,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},6b90bda6918affc2467f36b23ae940ae22a3a635,2D,"(1.0, 1.0)","(256, 256)",152.2118225,0,236,d5e3107305224d5d652a905f4f896b6240eabbed,"(1.0, 1.0)","(256, 256)","(11, 17, 226, 192)",18149,2,"(118.27896853821147, 99.94903300457325)","(118.27896853821147, 99.94903300457325)",66,143,202998962,2.264626512,44,2.860853632,209,24.42288353,101.4585928,98,32,177,18.01934452,105.7597848,0.614876252,202998962,0.231662798,891.2860286,13.8369047,81.97487272,6.936843808,5.508085898,0.240584996,0.916147997,0.235427577,0.798877892,0.184065451,0.883142249,0.882801953,0.996305793,0.973898599,-0.563209971,0.957924277,0.2309482,3.538350789,0.149877925,3.207008467,0.925430984,0.245655269,7.076701577,2.953749672,1.437167723,4.854555472,3481.418205,0.191824244,3.812443801,4204.448124,1.512221321,14.29770235,53.01939501,701.1473359,6.195342118,0.113098068,0.036157999,0.622015497,0.004392743,927.6400964,0.206293788,1.895739948,16.59247387,34.71013101,430.8884484,4.321040246,0.106539779,5.572281035,737.5813989,0.160256035,0.248154168,17.52512315,0.366288147,6.877985046,0.039636205,52.52325581,0.152683883,3.43996755,20.38372093,82684.31105,926941.0843,9724.635896,0.147866219,58.01744186,0.168655354,0.395043468,7.751018386,0.072215452,5.898747469,0.018954212,79900.82841,32.64030042,0.001112074,6.297920192,0.012054083,0.030085069
139,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},a2bb8c242d61644a3d2fa0bba50ef28219be2b80,2D,"(1.0, 1.0)","(256, 256)",179.2609558,0,255,4ebdc60c1ffb4283bdf44eb374675485089dbff7,"(1.0, 1.0)","(256, 256)","(13, 17, 229, 220)",21609,2,"(139.71447082234255, 110.48567726410292)","(139.71447082234255, 110.48567726410292)",51,187,381288630,3.03587441,78,2.250071607,255,42.88700067,122.6059512,126,16,239,32.50886206,132.8341046,-0.038962741,381288630,0.133129894,2612.680072,33.05373437,611.8404024,-2.918597415,16.48533186,0.25301311,0.9697499,0.241114733,0.820141119,0.19362896,0.881306387,0.880629134,0.997931906,0.979982032,-0.659501638,0.990505929,0.231806995,5.384749076,0.081829716,4.054091852,0.972332959,0.132045033,10.76949815,3.777472815,4.184586242,5.647737282,4188.224582,0.193818528,3.784867123,2876.803878,4.25057124,33.69434032,52.87042436,1713.534592,3.93394945,0.070078721,0.035859275,1.321121319,0.002448243,738.1170514,0.137231495,4.030740713,36.34606393,33.62805991,1039.049514,2.839688863,0.061839368,6.188741258,850.1138458,0.154516265,0.249236429,16.44676502,0.357790211,13.86360106,0.021051692,44.08262108,0.125591513,5.200672072,40.18233618,56917.42165,1436754.926,4991.32157,0.076642527,70.53276353,0.200948044,0.455607939,18.05238665,0.038654852,6.085256941,0.016243232,53127.28293,11.81227476,0.001555474,10.54814041,0.017183409,0.066759796
140,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},8d51bb0b4fad36e7f042aff1334ee1c5380dc223,2D,"(1.0, 1.0)","(256, 256)",153.1225891,0,234,babe94ea79d3456982f41a0fda4964735a6e451a,"(1.0, 1.0)","(256, 256)","(33, 19, 193, 187)",16686,2,"(124.6833872707659, 101.81841064365337)","(124.6833872707659, 101.81841064365337)",46,177.5,229399517,2.912519633,80,2.146547754,220,41.94193476,106.350893,101,9,211,32.2593011,117.2519651,0.365783313,229399517,0.14216316,2437.510879,26.22182493,528.0274337,24.06285596,15.46209085,0.238735235,0.969577937,0.233251927,0.795418354,0.183261908,0.884268824,0.883922367,0.997093666,0.976724308,-0.660740191,0.988978376,0.228634391,4.734541042,0.088016385,3.888994062,0.976530262,0.155687624,9.469082084,3.635424329,3.92520652,5.499675472,3280.253985,0.196587198,3.792515834,2372.134484,3.970625549,26.76057773,53.22809541,1471.650905,4.221157532,0.082051048,0.035288161,0.917286647,0.003602025,609.4285942,0.148539891,3.438319191,25.09875609,34.49981497,1061.57686,2.641314991,0.088905441,6.033336341,656.6848198,0.156627069,0.246119501,17.03405486,0.363532167,9.15866209,0.036187334,35.18113208,0.132758989,4.67255251,24.83773585,60615.21509,1469624.826,4783.287621,0.160662133,49.91320755,0.188351727,0.437480571,11.07415413,0.072449826,5.843387521,0.015881577,56650.49319,22.96162753,0.001886842,6.476443853,0.023951785,0.053094849
141,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},aa9baf33fd3fdb3e4977af19fbb164fde9058678,2D,"(1.0, 1.0)","(256, 256)",136.7975769,25,255,9da6f263f880fac5fa6a2a0c8c3cfa1b1ff72f55,"(1.0, 1.0)","(256, 256)","(17, 31, 214, 209)",21426,2,"(121.92714459068422, 119.44777373284793)","(121.92714459068422, 119.44777373284793)",78,142,259769476,2.035557877,34,3.742918478,254,19.902192,107.1835154,103,54,200,14.01353428,110.1091751,0.852943079,259769476,0.289796564,635.7244664,8.664831151,50.30080749,5.230713941,3.827161643,0.260287252,0.8722932,0.238623385,0.822946104,0.202188945,0.88361756,0.882741164,0.996862009,0.97632013,-0.512568493,0.932408693,0.225313022,2.788015641,0.193235901,2.980929221,0.89814517,0.303177016,5.576031283,2.702141698,1.021862224,4.593779254,4342.448054,0.202671896,4.163835908,6209.181182,1.080787418,9.007327546,53.73658172,453.8361337,10.23391449,0.202291048,0.039555299,0.473620267,0.009056539,1212.732206,0.231582803,1.650257235,10.36671962,37.31889656,307.8335519,6.848406166,0.228260912,5.448378779,925.8934905,0.17271327,0.244901055,19.65042836,0.400602766,4.892409702,0.09741187,81.75510204,0.166847147,3.350254061,14.57959184,93615.34694,647968.6918,17146.83106,0.293944809,98.22040816,0.200449813,0.447031977,7.360398865,0.115233112,5.702796762,0.022869411,91703.33746,39.40533514,0.000811605,10.05059707,0.00672549,0.046951073
142,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},862d77ad044fa1c0f6c146e504216b5a64fba8c6,2D,"(1.0, 1.0)","(256, 256)",135.3391418,37,255,4ed35ebdb5cb3b0ba0e2db6cbcbb8e45009d13a0,"(1.0, 1.0)","(256, 256)","(22, 14, 209, 192)",19933,2,"(122.98319369889128, 97.2276125018813)","(122.98319369889128, 97.2276125018813)",65,126,183118249,1.992426685,33,4.073869018,208,19.68977809,92.57658155,88,46,162,13.88496164,95.84721099,0.997380431,183118249,0.28669105,616.2644032,11.05171538,51.82588409,6.07904215,3.814071586,0.25811412,0.872836481,0.245407664,0.829236479,0.196727367,0.87929468,0.878565001,0.996049709,0.972870738,-0.498760811,0.924891476,0.235402835,3.187888057,0.183410105,2.938146161,0.8903509,0.306039398,6.375776113,2.660466416,1.018046427,4.592794173,3871.554558,0.194228393,4.159006212,5714.612703,1.087185895,11.43515778,52.75668489,552.7960167,7.153075457,0.128996768,0.039563155,0.585036079,0.004632995,1288.288556,0.255477664,1.450402761,13.53879085,36.85188556,353.6604275,5.52456219,0.115802261,5.259070051,924.1328914,0.179277783,0.253599559,20.44214584,0.405472992,6.427488028,0.043643816,82.47577093,0.181664694,2.645369598,18.6277533,60711.56167,564030.6366,7927.53703,0.108380939,83.67400881,0.184303984,0.41714333,7.643280472,0.048719289,5.704079276,0.022776301,58783.88751,42.55972324,0.000805476,7.103954504,0.008902123,0.02795148
143,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},dfb743f3a9389ab2ee6765c89cda2dee2b047b7c,2D,"(1.0, 1.0)","(256, 256)",125.9628448,0,215,dd738874b5c47c20f8d60a6c70fc06ee06849465,"(1.0, 1.0)","(256, 256)","(12, 13, 236, 233)",29030,2,"(131.2854633138133, 113.57158112297623)","(131.2854633138133, 113.57158112297623)",57,132,258550234,2.216452417,36,3.414602963,200,22.67035839,89.85229073,85,27,173,15.53191658,94.37325831,0.831225119,258550234,0.256096556,832.8777342,10.80011411,89.65323947,8.821082375,5.230245141,0.262565342,0.904291918,0.251201839,0.835537682,0.198094501,0.876163456,0.875534192,0.995979666,0.97221178,-0.534436767,0.949957487,0.242473503,3.091624718,0.162968665,3.217424298,0.919853928,0.282049042,6.183249436,2.936716952,1.373202621,4.875324061,5348.821013,0.184251499,4.079068126,7434.483018,1.426482517,11.1364795,52.2263176,542.3551498,8.720992109,0.17007585,0.040259878,0.546422026,0.007564793,1617.034491,0.216143639,1.90058238,12.75426948,32.62175333,324.1837186,5.384661223,0.176837335,5.530422206,1334.389434,0.174281284,0.257647261,16.60827946,0.399098996,5.780156719,0.072703738,101.6275116,0.157074979,3.325231899,15.73261206,109518.2658,940022.0773,15836.77599,0.234850393,130.5363215,0.201756293,0.455203972,7.205487135,0.103424258,5.838792951,0.022287289,107505.0724,64.67047105,0.000611089,7.149926931,0.012149258,0.019856863
144,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},fd4b86795ca91817ceaa8287f569a3e325f0e0a4,2D,"(1.0, 1.0)","(256, 256)",139.0954285,0,255,1258fd688aaecb0d91190d209e3b5f15e9b8ca63,"(1.0, 1.0)","(256, 256)","(13, 42, 226, 214)",20615,2,"(121.06572883822459, 132.7918505942275)","(121.06572883822459, 132.7918505942275)",92,159,336625230,2.07293256,36,2.356600511,188,20.41525781,125.3803541,125,61,127,15.34692338,127.7855251,0.061708171,336625230,0.263474815,608.9072347,13.27156454,39.02389596,0.907705045,4.010738975,0.161297241,0.9226215,0.160429247,0.635418462,0.134967806,0.919930042,0.919872176,0.995644134,0.977097036,-0.631486805,0.961657701,0.159669753,3.508441677,0.192928313,2.818240431,0.929412998,0.280389187,7.016883353,2.653335581,1.043009054,4.316562121,6122.883677,0.297011093,3.232729362,5431.533301,1.063455418,13.52471501,60.83284016,822.9303905,6.594650241,0.11184414,0.027706244,0.385300891,0.003403746,894.7101465,0.246591754,1.237339691,13.5626671,70.34091416,969.8646377,7.272790987,0.123273774,5.885135163,415.9130892,0.11152354,0.176315789,35.81797733,0.29587821,4.10213136,0.040098632,51.0862069,0.220199168,1.823944709,14.5,200312.0043,2665568.897,18246.60008,0.160912356,39.14655172,0.168735137,0.404454139,6.027239162,0.057646703,5.480741346,0.011253941,192416.303,44.60038954,0.001187861,2.220897211,0.01120596,0.014661276
145,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},43ddf3707037752727b35cb1f52a5f801c46903a,2D,"(1.0, 1.0)","(256, 256)",153.579361,0,255,2058b887fb9f9661c7576c8003e46e9de435aaf9,"(1.0, 1.0)","(256, 256)","(8, 24, 248, 232)",21013,2,"(122.30143244658069, 122.36510731451958)","(122.30143244658069, 122.36510731451958)",60,157,270369755,2.632581344,56,2.709861039,225,31.03861251,106.8793128,104,21,204,22.55537097,113.4318522,0.381613606,270369755,0.181114435,1443.597579,24.85736252,222.6415486,10.0749456,9.125832068,0.225865312,0.951649858,0.223701864,0.769935595,0.174692517,0.888509643,0.888365413,0.997764946,0.979679857,-0.631826078,0.981166002,0.221808847,4.757338482,0.115451515,3.580953788,0.955116879,0.176769019,9.514676964,3.347939684,2.337924345,5.194749699,4176.488697,0.198757374,3.419583572,3805.757626,2.392221879,25.34440584,53.84357303,1316.989578,3.507077901,0.062631508,0.031541426,0.874626791,0.001901733,901.620281,0.181266159,2.455470505,27.18693616,36.17536165,836.8299513,2.583908241,0.057752435,5.911879732,719.1881637,0.140634271,0.237376862,17.11910128,0.316296369,8.97808933,0.018099425,41.57857143,0.148494898,3.575306122,29.15,107545.925,2388172.014,6353.728849,0.071432138,38.21428571,0.136479592,0.360304985,12.03361231,0.023098511,6.127527005,0.013325084,101913.9586,17.11541121,0.001234524,9.12038698,0.011330078,0.049771751
146,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},a1558a8843e664f2f1c262d102b844982324ae03,2D,"(1.0, 1.0)","(256, 256)",117.6296692,0,255,ab4557e60b47c9e19a618ad5ac1576eff2fc58f4,"(1.0, 1.0)","(256, 256)","(26, 31, 217, 153)",16403,2,"(132.12400170700482, 98.56605498994087)","(132.12400170700482, 98.56605498994087)",43,114,103398823,2.166543754,36,3.238636785,182,22.05575027,74.43888313,70,12,170,15.61232217,79.39554882,0.728788628,103398823,0.258627758,762.5058514,13.0972098,66.46012451,6.390317106,4.617658108,0.293072406,0.880455578,0.28013884,0.883916939,0.212885584,0.862039453,0.861223937,0.995510064,0.969016036,-0.489205921,0.934259844,0.269263225,3.466407264,0.156703821,3.221503556,0.893822846,0.293029392,6.932814527,2.903376811,1.227682628,4.88649742,2688.732366,0.163917111,4.04703097,4242.271109,1.300780159,13.56337255,48.86917027,610.6726818,5.632063587,0.113614595,0.040561793,0.658388174,0.004951726,1044.670689,0.220739925,1.701119984,15.52754376,24.50825349,296.890089,2.863886194,0.111184936,5.277195624,901.2386321,0.186745894,0.288133268,11.72542636,0.408191017,7.240072754,0.04518944,59.41397849,0.159714996,3.085522893,18.63709677,59669.6371,671117.1613,6341.227452,0.148668086,52.00537634,0.139799399,0.351759405,6.197467735,0.059884339,6.08384044,0.022678778,57725.34867,33.99365,0.00099615,7.36602224,0.011878318,0.028792057
147,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},4e22d7d1960cb1b38cc0d70c3574f4dbf66fddf0,2D,"(1.0, 1.0)","(256, 256)",107.890274,0,255,2c0c75bbe9ae8350587c96a0dc7e5c61769ed4e7,"(1.0, 1.0)","(256, 256)","(40, 26, 181, 209)",16997,2,"(121.36730011178443, 115.1481437900806)","(121.36730011178443, 115.1481437900806)",70,126,174436683,1.842680018,32,2.291488107,158,17.38445216,99.1254339,100,42,116,13.10587955,101.3054413,-0.109962701,174436683,0.308430907,436.9407881,12.68693854,20.06796674,-0.33084928,2.90228247,0.153514336,0.899431172,0.152791061,0.616226404,0.129611493,0.923721247,0.923676797,0.995854181,0.978185442,-0.604816896,0.943108185,0.152193782,3.46405766,0.230362175,2.555315214,0.902165908,0.333571682,6.928115319,2.399043408,0.763949201,4.048171806,5280.444726,0.31066922,3.246874256,5242.400129,0.776934645,12.92398659,61.49420486,784.3787139,6.437246687,0.104816912,0.027769824,0.381420617,0.00292849,826.7648239,0.285178404,0.895529305,13.48784111,83.79305032,1095.939198,8.546909763,0.105771781,5.662041282,337.9358276,0.113614148,0.171000765,46.18410843,0.305248132,4.374486444,0.032276245,46.86934673,0.235524355,1.408095755,14.28140704,194946.6985,2467628.528,17875.89543,0.125071189,34.42713568,0.173000682,0.416495871,6.396005727,0.045335935,5.280238978,0.011707948,187651.4784,34.57216265,0.001287234,2.306931296,0.007928011,0.017037799
148,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},5e139778eaaf12ebe9439853a924dfb1cb0b5b5b,2D,"(1.0, 1.0)","(256, 256)",148.5549622,11,255,0e37f96141bd4427b4ac4ce1c28b116fb60f418d,"(1.0, 1.0)","(256, 256)","(16, 27, 220, 176)",17964,2,"(119.50974170563349, 104.76302605210421)","(119.50974170563349, 104.76302605210421)",52,153,199417806,2.585894647,59,2.350692216,204,31.9474462,98.25105767,94,24,180,24.34979908,105.3611358,0.448572204,199417806,0.18495487,1447.698604,21.66045465,202.0389491,12.58299152,9.157418073,0.238960544,0.949097843,0.236911264,0.792792172,0.18163636,0.881885914,0.881749296,0.997087611,0.976327503,-0.613899275,0.978001179,0.235118145,4.40802981,0.117655178,3.559315754,0.954530068,0.218240992,8.816059621,3.313043938,2.349094654,5.225335592,3343.481296,0.186121203,3.763655902,3322.529281,2.410675587,22.18108439,52.62814518,1117.997495,4.072319519,0.075021471,0.037237783,0.910956041,0.002790552,777.8490722,0.172373983,2.563559717,24.07902263,32.64487297,643.7180505,2.688538221,0.070766497,5.821193524,722.3093098,0.156614147,0.251210755,15.78776746,0.361210098,9.064803132,0.025716428,46.9375,0.146679688,3.844912109,25.846875,81077.825,1435904.728,6134.244296,0.08521061,71.44375,0.223261719,0.479567061,13.37254686,0.039687231,5.604098173,0.017813405,77926.40609,21.7584468,0.001372038,7.615933035,0.015227343,0.041348656
149,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},536edc26d03c6b4e2e1f34964ec0c5b747300dff,2D,"(1.0, 1.0)","(256, 256)",109.6144562,0,255,046113645b8439472b89bae8004f478e27acc7b0,"(1.0, 1.0)","(256, 256)","(10, 3, 246, 251)",28591,2,"(123.94813053058655, 119.32045049141338)","(123.94813053058655, 119.32045049141338)",12,124,176157624,2.59443939,65,2.068832471,166,34.05720186,67.29089574,65,0,166,26.33261914,78.49392557,0.188993258,176157624,0.172503646,1633.231703,12.67556317,203.1491972,7.541411846,9.976230488,0.187788095,0.963027574,0.18540365,0.695971035,0.152687166,0.90769335,0.90753662,0.996249737,0.976857587,-0.674809503,0.984343799,0.183338343,3.198184318,0.119259571,3.423004358,0.964233211,0.167308913,6.396368636,3.227039798,2.541004646,4.92257089,7425.457557,0.259713111,3.412388727,4932.05173,2.580946651,12.9874436,58.52474555,732.7073555,17.72816161,0.271475695,0.029570419,0.42662229,0.00648942,1027.447443,0.182766501,2.248583426,14.26404511,58.34462348,652.6338305,24.32247673,0.188538264,6.068665375,717.489969,0.124605143,0.197028785,30.85343001,0.312479288,4.665787707,0.052161554,54.16049383,0.167162018,3.065719784,16.26234568,161160.5957,1721430.198,49115.72447,0.195349409,63.2037037,0.19507316,0.445016673,7.795150071,0.082594602,5.645635485,0.011332237,153373.6226,66.01217084,0.001144553,3.190722324,0.021625461,0.019981462
150,v3.0.1,1.21.1,2.1.1,1.2.0,3.8.10,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},163b455964e279d7f782b3b696fb5154d6106a8a,2D,"(1.0, 1.0)","(256, 256)",153.7036133,0,255,63e3376e97dfb4b6f7dd994e17c4b9c31f67c2e7,"(1.0, 1.0)","(256, 256)","(38, 36, 185, 138)",13120,2,"(122.87896341463414, 97.98681402439024)","(122.87896341463414, 97.98681402439024)",67,146,154428143,2.350904423,42,2.714190701,192,24.45880906,104.1697409,102,23,169,17.35487192,108.4916482,0.317890819,154428143,0.224478989,919.1028191,23.08390082,95.88065455,4.895604967,5.873333573,0.271008691,0.91173028,0.264528469,0.849649048,0.199962553,0.868806018,0.868383788,0.995839707,0.970679713,-0.543620556,0.959107319,0.258950685,4.656526554,0.133802675,3.401370132,0.92645086,0.229037005,9.313053108,3.112665542,1.536085566,5.101447144,2190.964634,0.166994256,3.917009755,2945.164329,1.569616526,23.54870427,49.88582317,1178.795655,2.805532998,0.058090722,0.041923715,0.975716135,0.002775186,774.5379353,0.213008898,1.737643944,23.38571547,25.34332073,610.3225686,1.399694534,0.061754516,5.426326354,645.4648235,0.174423417,0.277496189,11.77151277,0.390727399,9.001180793,0.02613079,51.29681979,0.181260847,2.390640413,22.87985866,46164.74912,983823.318,2567.481721,0.07716368,70.1590106,0.247911698,0.511335088,11.79641285,0.040372745,5.251238918,0.021570122,44015.4602,19.58652115,0.001395291,6.522958594,0.013993919,0.033488192
